dpd_5_cnt,dpd_15_cnt,dpd_30_cnt,close_loans_cnt,payment_type_1,payment_type_2,payment_type_3,past_billings_cnt,age,gender,bad_flag,score_combined,has_overdue_info
1.0,0.0,0.0,2.0,0,10,0,7.0,37,0,0,578.2906889642055,1
1.0,1.0,1.0,1.0,0,6,0,6.0,33,0,0,458.4101356798044,1
,,,0.0,0,0,3,3.0,37,0,0,602.1708617270576,0
,,,0.0,0,2,0,2.0,43,1,1,508.0609190528736,0
,,,0.0,0,2,0,2.0,40,0,0,601.9791121973982,0
,,,0.0,0,5,0,5.0,34,0,0,581.0330070774284,0
1.0,1.0,1.0,1.0,0,7,0,7.0,41,0,1,536.3295126859737,1
,,,1.0,2,3,0,5.0,29,0,0,588.6346671618082,0
,,,1.0,1,0,0,3.0,21,0,0,513.4832251521013,0
,,,0.0,3,0,2,2.0,29,0,0,506.19992297073736,0
3.0,1.0,0.0,7.0,0,0,13,14.0,43,0,1,648.4181706550072,1
,,,1.0,0,6,0,6.0,53,1,0,618.4442566580523,0
,,,1.0,0,5,0,5.0,37,0,0,615.275435199675,0
2.0,0.0,0.0,1.0,0,7,0,6.0,19,0,1,,1
,,,0.0,0,0,2,2.0,32,0,1,541.4552286673147,0
1.0,1.0,0.0,1.0,0,6,0,6.0,23,0,1,546.20161530386,1
,,,1.0,0,3,0,3.0,53,0,0,622.9759872778769,0
,,,0.0,0,7,0,5.0,25,0,0,616.7108656983075,0
,,,2.0,0,8,0,7.0,44,0,0,601.9791121973982,0
,,,1.0,0,6,0,5.0,52,0,0,584.6379951605475,0
,,,0.0,0,1,0,1.0,34,0,0,625.6194133972778,0
,,,0.0,0,3,0,3.0,32,1,1,522.1053181732754,0
,,,,0,0,0,,24,0,0,615.275435199675,0
,,,1.0,0,3,0,3.0,31,0,0,616.7108656983075,0
,,,1.0,0,6,0,6.0,53,0,0,651.2721758317459,0
,,,1.0,0,0,0,,29,0,0,601.9791121973982,0
,,,2.0,0,9,0,9.0,37,0,0,601.9791121973982,0
,,,0.0,0,1,0,,44,0,0,502.45056594210746,0
,,,2.0,0,8,0,12.0,58,0,0,658.6049399878282,0
,,,0.0,0,1,0,,54,0,0,660.2870021160503,0
,,,2.0,0,4,0,4.0,54,0,0,691.5284203005043,0
,,,2.0,0,1,0,1.0,33,0,0,653.280525761654,0
1.0,1.0,0.0,2.0,0,0,6,4.0,28,1,0,548.4820405932943,1
,,,1.0,0,3,0,3.0,35,0,0,600.5436816987657,0
,,,1.0,6,7,0,11.0,52,0,0,636.4370701143151,0
,,,2.0,0,0,8,8.0,40,0,0,634.3876080519926,0
,,,0.0,0,1,0,1.0,26,0,1,471.12050137957465,0
,,,4.0,0,16,0,13.0,56,0,0,636.5404223308365,0
,,,0.0,0,0,3,4.0,29,0,0,632.9521775533601,0
,,,0.0,0,2,0,2.0,33,0,0,576.8752773770586,0
,,,0.0,0,1,0,1.0,32,0,0,522.137943280777,0
,,,0.0,0,1,0,1.0,38,0,0,516.0727466801483,0
1.0,0.0,0.0,1.0,0,6,0,6.0,26,1,0,580.6624896692571,1
,,,0.0,0,3,0,3.0,36,0,0,570.1102693322316,0
,,,0.0,0,0,5,5.0,52,1,0,653.5043583672556,0
,,,0.0,0,0,1,,38,1,0,566.3829068882611,0
,,,0.0,0,1,0,1.0,40,0,0,611.1168235858707,0
,,,1.0,0,5,0,5.0,46,0,1,598.4064578861005,0
,,,1.0,0,6,0,6.0,28,1,0,591.281935869441,0
,,,0.0,0,2,0,1.0,20,0,0,541.7794137059703,0
1.0,0.0,0.0,0.0,5,0,0,4.0,38,0,0,571.2612163531361,1
,,,1.0,0,2,0,3.0,61,0,0,,0
,,,2.0,0,6,0,6.0,38,1,0,576.5501823685315,0
,,,0.0,0,3,0,2.0,50,0,0,651.2721758317459,0
,,,1.0,0,6,0,7.0,25,1,0,587.1233242556367,0
,,,0.0,0,2,0,2.0,31,0,0,590.3764062184953,0
,,,1.0,0,3,1,3.0,36,0,0,597.1945765262967,0
1.0,1.0,1.0,3.0,0,0,7,6.0,35,0,0,473.4451807257268,1
,,,2.0,0,11,0,10.0,40,0,0,548.4812425347428,0
,,,0.0,0,1,0,1.0,34,1,0,494.87852614471086,0
,,,0.0,0,0,4,3.0,26,1,0,544.9093862819967,0
,,,0.0,1,6,0,5.0,21,0,0,541.7794137059703,0
,,,0.0,0,3,0,2.0,56,0,0,624.7610136346011,0
,,,0.0,0,1,0,1.0,31,0,1,573.6545630986216,0
,,,1.0,0,3,0,3.0,33,0,0,632.9521775533601,0
,,,0.0,0,2,0,2.0,29,0,0,632.9521775533601,0
,,,0.0,0,0,1,1.0,32,1,0,579.4551059492563,0
,,,0.0,0,2,0,1.0,50,0,0,670.7970245452098,0
,,,0.0,0,4,0,4.0,39,0,0,588.5313149452869,0
2.0,2.0,1.0,1.0,0,6,0,6.0,47,0,0,571.2612163531361,1
1.0,1.0,0.0,2.0,0,0,5,6.0,35,0,1,579.8754054014169,1
,,,1.0,0,0,6,6.0,41,1,0,588.2262388482454,0
,,,1.0,0,3,0,3.0,25,0,0,600.5436816987657,0
,,,0.0,0,1,0,1.0,41,0,0,601.9791121973982,0
,,,0.0,0,3,0,2.0,39,0,0,585.7718629258053,0
,,,0.0,0,1,0,1.0,42,0,0,568.1234134839351,0
,,,0.0,0,4,0,4.0,42,0,0,616.7108656983075,0
,,,1.0,1,0,0,1.0,20,1,1,460.8413398120575,0
,,,0.0,0,4,0,4.0,25,0,0,600.5436816987657,0
,,,1.0,0,6,0,5.0,37,0,1,491.7059371450141,0
,,,0.0,0,2,0,1.0,42,0,0,634.3876080519926,0
,,,0.0,0,3,0,2.0,43,1,0,581.8460028790793,0
,,,1.0,0,3,0,3.0,58,1,0,603.3700224731405,0
,,,0.0,0,1,0,1.0,45,0,1,503.4060323732977,0
,,,0.0,0,2,0,1.0,27,0,0,600.5436816987657,0
,,,1.0,0,3,0,3.0,34,1,0,595.6623552208491,0
,,,3.0,2,4,0,6.0,30,0,0,527.6666430798009,0
,,,0.0,0,3,1,4.0,39,0,0,586.6270491898651,0
,,,1.0,0,6,0,6.0,48,0,0,629.3838172382349,0
,,,0.0,0,5,0,5.0,59,0,0,633.9182433371233,0
,,,1.0,0,3,0,3.0,37,0,0,612.2197381784796,0
,,,1.0,0,3,0,3.0,24,0,0,578.2906889642055,0
,,,1.0,0,8,0,8.0,48,0,0,629.3838172382349,0
0.0,1.0,0.0,2.0,2,4,0,6.0,39,0,0,551.1665912354251,1
,,,0.0,1,0,0,1.0,31,1,0,562.6335498596311,0
,,,0.0,0,0,1,1.0,33,0,0,600.5436816987657,0
,,,0.0,0,0,0,,46,0,0,601.9791121973982,0
,,,1.0,3,0,0,3.0,29,0,0,585.4694475138538,0
,,,1.0,0,6,0,6.0,39,0,0,610.8876598963683,0
1.0,0.0,0.0,0.0,0,1,2,3.0,27,0,0,583.6747043851909,1
,,,0.0,0,3,0,1.0,48,0,0,607.3073540762906,0
,,,1.0,0,3,0,3.0,40,0,0,606.1002111340991,0
,,,0.0,0,1,0,1.0,22,0,0,,0
,,,1.0,0,3,0,3.0,21,0,0,505.7537006282244,0
,,,1.0,0,4,0,4.0,55,0,1,612.8728774969201,0
,,,1.0,0,5,0,5.0,36,0,0,615.275435199675,0
,,,0.0,0,4,0,3.0,56,0,0,607.376300977706,0
,,,2.0,0,6,0,6.0,41,0,0,649.6343460109832,0
,,,7.0,0,6,5,11.0,25,0,0,632.9521775533601,0
,,,1.0,0,3,0,3.0,49,0,0,639.4927671355108,0
,,,1.0,0,3,0,3.0,39,1,0,543.826153239305,0
,,,2.0,0,8,0,8.0,33,0,0,615.275435199675,0
,,,0.0,0,5,0,5.0,30,0,0,600.5436816987657,0
,,,0.0,2,0,0,2.0,44,0,0,572.6966468517686,0
,,,1.0,0,3,0,3.0,37,0,0,627.0548438959104,0
,,,0.0,0,2,0,2.0,22,0,0,541.3302599990982,0
,,,0.0,0,4,0,4.0,49,0,0,609.4224437408717,0
,,,0.0,0,0,1,1.0,41,0,0,587.4284003526782,0
,,,3.0,0,8,1,8.0,32,0,0,587.1992366631756,0
,,,0.0,0,0,0,1.0,29,0,0,521.3434836517687,0
,,,0.0,0,1,0,1.0,32,0,0,623.7689898466923,0
,,,0.0,0,1,0,1.0,57,0,0,658.6049399878282,0
,,,0.0,0,2,0,1.0,44,0,0,627.0548438959104,0
1.0,1.0,0.0,0.0,0,4,0,4.0,38,0,0,615.275435199675,1
,,,0.0,0,7,0,5.0,57,0,0,542.019960885476,0
,,,1.0,0,8,0,7.0,36,0,0,611.1168235858707,0
,,,0.0,0,3,0,3.0,47,0,0,601.9791121973982,0
,,,0.0,0,2,0,2.0,27,0,0,503.4060323732977,0
,,,0.0,0,1,1,2.0,35,0,0,526.416724877751,0
,,,0.0,0,1,0,1.0,35,0,0,482.4852883217808,0
,,,2.0,0,5,0,5.0,48,0,0,516.0727466801483,0
,,,1.0,0,8,0,6.0,46,0,0,614.7063434211178,0
,,,0.0,1,0,0,1.0,25,0,0,579.8754054014169,0
,,,0.0,0,0,0,,44,0,0,588.6346671618082,0
1.0,1.0,1.0,0.0,0,3,0,3.0,24,0,0,563.0897799717172,1
,,,0.0,0,5,0,5.0,31,0,0,510.684951187864,0
3.0,1.0,0.0,11.0,4,0,10,9.0,34,0,0,455.7684383720417,1
1.0,0.0,0.0,1.0,0,5,0,3.0,55,0,0,497.3592211165495,1
,,,1.0,2,6,0,8.0,32,0,1,570.7376940129443,0
,,,2.0,0,10,1,10.0,35,0,0,632.9521775533601,0
,,,0.0,0,4,0,4.0,38,0,0,533.7494890338334,0
,,,1.0,0,3,0,3.0,36,0,0,630.8192477368675,0
1.0,0.0,0.0,1.0,0,7,0,7.0,24,0,0,566.6879829853025,1
,,,1.0,0,3,0,3.0,53,0,0,658.3856848451719,0
,,,0.0,0,0,0,,50,0,0,624.7610136346011,0
,,,1.0,0,3,0,3.0,22,0,0,488.0767174967299,0
,,,0.0,0,0,0,,47,0,0,588.5313149452869,0
1.0,0.0,0.0,2.0,0,4,0,9.0,27,1,0,560.0334025108979,1
,,,0.0,0,2,0,2.0,30,1,0,543.826153239305,0
1.0,1.0,2.0,2.0,12,0,0,8.0,36,0,0,595.8134257114565,1
,,,2.0,3,14,0,7.0,42,0,0,612.2197381784796,0
,,,0.0,0,0,3,2.0,43,0,0,651.8450952630212,0
,,,0.0,0,0,1,,23,0,0,,0
,,,0.0,0,2,0,2.0,45,0,0,530.2624780829497,0
,,,2.0,0,8,1,8.0,23,1,1,564.5378156150529,0
1.0,1.0,1.0,1.0,1,0,3,3.0,31,0,0,566.6879829853025,1
1.0,1.0,0.0,1.0,3,1,0,3.0,22,0,0,541.3302599990982,1
,,,1.0,0,4,0,3.0,27,0,0,500.8436485334868,0
,,,2.0,8,0,0,6.0,26,0,0,572.6966468517686,0
,,,0.0,0,5,0,5.0,30,0,1,,0
,,,1.0,0,2,0,3.0,38,0,0,627.0548438959104,0
,,,1.0,0,3,0,3.0,25,0,0,627.0548438959104,0
,,,2.0,0,6,0,6.0,42,0,0,597.4058788295646,0
1.0,1.0,1.0,1.0,1,7,0,8.0,28,0,0,601.9791121973982,1
,,,0.0,0,2,0,2.0,47,1,0,614.5552729305105,0
,,,9.0,0,0,30,16.0,44,1,0,608.9586782231262,0
1.0,1.0,1.0,1.0,0,4,1,5.0,18,0,1,518.8953821852022,1
,,,1.0,0,6,0,6.0,30,1,0,552.8617591353388,0
,,,2.0,0,5,0,5.0,33,0,0,601.9791121973982,0
,,,1.0,0,4,0,3.0,54,0,0,640.9281976341432,0
,,,1.0,0,4,0,3.0,63,0,0,586.0437543808815,0
,,,1.0,0,5,0,7.0,23,0,0,572.6966468517686,0
,,,0.0,0,0,0,,42,0,0,619.6558545510832,0
,,,0.0,0,0,2,,30,0,0,611.1168235858707,0
,,,1.0,0,3,0,3.0,27,0,0,612.2197381784796,0
,,,1.0,0,6,0,6.0,31,0,0,598.7586553420414,0
,,,0.0,0,0,1,1.0,33,0,1,570.1102693322316,0
1.0,0.0,0.0,2.0,2,5,1,8.0,54,0,0,657.1695094891958,1
,,,0.0,0,1,0,1.0,45,0,0,627.0548438959104,0
,,,2.0,0,12,0,8.0,36,0,0,572.6966468517686,0
,,,0.0,0,2,0,2.0,36,0,0,620.9859600011738,0
1.0,1.0,0.0,3.0,0,8,0,8.0,27,0,1,502.45056594210746,1
,,,0.0,0,2,0,2.0,22,0,0,537.2061803381366,0
,,,0.0,0,1,0,1.0,37,0,1,473.4451807257268,0
1.0,0.0,0.0,1.0,0,12,0,11.0,30,0,0,653.280525761654,1
,,,0.0,5,0,0,1.0,54,0,0,573.9484926726283,0
,,,0.0,0,1,0,1.0,27,0,1,601.9791121973982,0
,,,1.0,0,4,0,4.0,24,1,0,571.9739319876568,0
,,,3.0,0,10,0,10.0,40,0,0,636.3720855921662,0
,,,1.0,0,1,0,3.0,48,0,0,611.1168235858707,0
1.0,1.0,1.0,4.0,20,0,0,15.0,31,1,0,643.3175890344345,1
,,,3.0,0,9,0,9.0,19,0,0,,0
,,,1.0,3,0,0,3.0,22,0,0,,0
,,,1.0,0,0,3,3.0,21,0,0,519.3181356811838,0
,,,0.0,0,8,0,5.0,28,0,0,579.4577666343463,0
,,,1.0,0,3,0,7.0,42,1,0,572.122341793174,0
,,,0.0,2,0,0,2.0,25,1,0,571.7656466974299,0
,,,1.0,0,3,0,3.0,56,0,0,619.1669715221642,0
,,,2.0,0,6,0,6.0,38,0,0,625.6194133972778,0
,,,0.0,1,0,0,1.0,49,0,0,611.4374469982873,0
,,,1.0,1,2,0,3.0,36,1,0,595.6623552208491,0
,,,1.0,0,3,0,3.0,38,0,1,516.3671984510079,0
1.0,1.0,1.0,1.0,5,0,0,5.0,41,0,1,612.2197381784796,1
,,,2.0,0,6,0,6.0,51,0,0,495.92379061791695,0
,,,2.0,0,10,0,9.0,23,0,0,625.6194133972778,0
,,,0.0,2,0,0,2.0,36,0,0,593.9829113069153,0
,,,0.0,0,1,0,1.0,22,1,1,513.2126810079028,0
,,,0.0,0,2,0,2.0,33,0,0,580.6789551452705,0
,,,1.0,0,8,0,9.0,33,0,0,595.261190053873,0
3.0,1.0,0.0,2.0,0,12,0,11.0,23,0,0,518.9939506425283,1
,,,0.0,1,0,0,1.0,30,0,0,582.8206350320019,0
,,,0.0,0,3,0,2.0,57,0,0,624.7610136346011,0
,,,1.0,0,9,0,9.0,55,0,0,523.322258425677,0
,,,1.0,0,8,0,7.0,27,0,0,611.1168235858707,0
,,,1.0,0,3,0,3.0,31,0,0,625.6194133972778,0
1.0,0.0,0.0,1.0,0,6,0,6.0,49,0,0,521.8857629794937,1
,,,1.0,0,0,3,3.0,24,0,0,611.1168235858707,0
,,,3.0,0,8,0,8.0,27,0,0,616.7108656983075,0
,,,2.0,0,5,2,6.0,30,0,0,585.9929698540457,0
,,,0.0,0,2,0,2.0,21,0,0,541.7794137059703,0
,,,1.0,0,0,3,3.0,35,0,0,581.3852045333692,0
,,,4.0,0,13,0,13.0,53,0,0,636.4370701143151,0
,,,1.0,0,5,0,5.0,33,0,0,632.9521775533601,0
,,,1.0,0,0,3,3.0,35,0,0,616.7108656983075,0
1.0,0.0,0.0,2.0,0,7,0,6.0,28,0,0,611.1168235858707,1
,,,1.0,0,3,0,3.0,46,0,0,502.45056594210746,0
,,,0.0,0,2,0,2.0,60,0,0,658.6049399878282,0
,,,2.0,0,5,0,6.0,58,0,0,574.4527007628178,0
,,,1.0,0,0,6,6.0,38,0,0,607.646504810646,0
,,,1.0,0,3,0,3.0,42,0,0,596.4362313651055,0
,,,1.0,0,5,0,5.0,55,0,1,497.6625126615624,0
,,,0.0,0,1,0,1.0,39,0,1,515.7520722880898,0
1.0,1.0,0.0,3.0,0,18,0,17.0,59,0,0,658.6049399878282,1
,,,0.0,0,0,1,1.0,39,0,0,603.4486052794903,0
,,,8.0,0,14,0,9.0,48,0,0,611.1168235858707,0
,,,1.0,0,3,0,3.0,38,1,0,601.6259140670437,0
,,,2.0,0,5,0,3.0,21,1,0,,0
1.0,0.0,0.0,0.0,6,0,0,6.0,32,0,0,515.7520722880898,1
,,,0.0,0,3,0,3.0,29,0,1,487.7604960991664,0
,,,2.0,0,5,5,9.0,31,0,0,645.9477616055716,0
,,,1.0,0,7,0,7.0,36,0,0,488.6919186847176,0
,,,0.0,0,1,1,2.0,35,0,0,549.5391211388062,0
,,,13.0,0,17,0,15.0,27,0,0,500.8436485334868,0
,,,2.0,0,3,1,4.0,29,0,0,634.3876080519926,0
,,,5.0,0,14,0,9.0,48,0,0,611.1168235858707,0
,,,1.0,0,6,1,6.0,27,0,0,561.8560937233443,0
,,,1.0,3,0,0,3.0,34,0,0,544.1793513696593,0
2.0,2.0,0.0,2.0,0,8,0,6.0,43,0,0,571.2612163531361,1
,,,0.0,0,2,0,,31,0,0,565.1516155415993,0
,,,0.0,0,0,0,,39,0,1,473.4451807257268,0
1.0,1.0,1.0,5.0,0,15,0,12.0,34,0,0,588.5313149452869,1
,,,1.0,0,6,0,6.0,30,0,0,618.2204240524505,0
1.0,1.0,0.0,0.0,0,1,1,3.0,35,1,1,582.0979201678898,1
1.0,1.0,0.0,0.0,0,7,0,5.0,51,0,0,595.4785482889718,1
,,,0.0,0,1,0,1.0,37,0,1,445.54472455025314,0
,,,1.0,0,6,0,6.0,35,0,0,627.0548438959104,0
,,,0.0,1,0,0,1.0,25,0,1,619.6558545510832,0
,,,1.0,0,1,0,3.0,40,0,0,537.6569697879738,0
,,,0.0,0,1,0,2.0,20,0,0,518.8953821852022,0
,,,0.0,0,4,0,4.0,29,0,0,556.1869821682243,0
,,,1.0,0,6,0,6.0,25,0,0,601.9791121973982,0
,,,0.0,0,3,0,4.0,26,0,0,573.6829236435293,0
,,,3.0,1,0,9,9.0,29,0,0,612.3230903950008,0
1.0,0.0,0.0,4.0,0,12,0,14.0,37,0,1,611.1168235858707,1
,,,1.0,4,0,0,3.0,33,0,0,572.4755399235282,0
,,,0.0,0,1,0,1.0,51,0,0,640.9281976341432,0
,,,0.0,0,3,0,2.0,44,0,0,451.61863760996215,0
,,,0.0,0,3,0,4.0,29,0,0,634.3876080519926,0
1.0,1.0,1.0,1.0,0,7,0,6.0,19,0,0,,1
,,,1.0,1,6,0,6.0,27,0,0,616.7108656983075,0
,,,1.0,0,0,6,1.0,41,1,0,495.00045131229433,0
,,,1.0,0,4,0,4.0,36,0,0,487.1724517837284,0
,,,0.0,0,1,0,1.0,27,0,0,619.6558545510832,0
,,,0.0,0,7,0,6.0,28,0,0,553.3916599830255,0
,,,2.0,0,6,0,6.0,27,1,0,519.9923372136365,0
,,,1.0,0,6,0,6.0,36,0,0,526.9403403381131,0
,,,1.0,0,1,0,3.0,26,0,0,597.1945765262967,0
2.0,2.0,0.0,0.0,0,5,0,5.0,27,0,0,632.9521775533601,1
,,,3.0,0,8,1,12.0,32,1,0,610.3941087217587,0
,,,1.0,0,3,0,3.0,34,0,0,600.5436816987657,0
1.0,1.0,1.0,1.0,0,0,3,4.0,30,0,0,587.4284003526782,1
,,,1.0,0,3,0,3.0,32,0,0,634.3876080519926,0
,,,1.0,0,0,6,6.0,31,0,0,563.5156481632588,0
,,,1.0,0,11,0,12.0,36,1,0,610.1748535791022,0
,,,1.0,0,0,5,5.0,29,1,0,546.0660096148525,0
,,,3.0,0,10,0,7.0,40,0,0,587.4284003526782,0
,,,1.0,0,0,5,6.0,25,0,0,576.8552584655729,0
,,,0.0,0,0,2,2.0,47,0,0,595.8134257114565,0
,,,1.0,0,3,0,3.0,40,0,0,609.6813930872381,0
,,,0.0,0,2,0,2.0,34,0,1,485.98893017170576,0
,,,0.0,0,3,0,3.0,57,0,0,552.3639390830789,0
,,,0.0,0,6,0,5.0,38,0,0,651.8450952630212,0
,,,0.0,0,2,0,2.0,31,0,1,566.6879829853025,0
1.0,0.0,0.0,3.0,0,12,0,8.0,33,1,0,472.4535860891128,1
,,,0.0,0,1,0,1.0,24,0,1,496.07326821721534,0
,,,0.0,0,4,0,4.0,39,1,0,552.8617591353388,0
,,,0.0,0,5,0,5.0,27,0,0,551.956229484393,0
,,,1.0,4,0,0,5.0,25,1,0,508.0609190528736,0
1.0,0.0,0.0,0.0,0,3,0,3.0,59,0,1,586.5255963790936,1
,,,1.0,0,3,0,3.0,58,0,0,636.4370701143151,0
3.0,1.0,1.0,1.0,0,8,0,6.0,29,0,0,572.2474931448966,1
,,,0.0,0,1,0,1.0,39,0,0,530.9303819582392,0
,,,1.0,0,2,0,3.0,27,0,1,596.3850700849613,0
,,,1.0,0,3,0,3.0,35,0,0,600.5436816987657,0
,,,3.0,0,11,0,10.0,28,0,0,601.9791121973982,0
,,,1.0,0,2,0,3.0,39,0,0,597.1945765262967,0
,,,6.0,0,20,0,17.0,33,0,0,601.9791121973982,0
,,,,0,0,0,,41,0,0,578.7594890114206,0
,,,0.0,0,0,3,2.0,32,0,0,609.843988314471,0
,,,0.0,0,0,0,,40,0,1,520.4909281364668,0
,,,1.0,0,2,0,3.0,44,0,0,516.0727466801483,0
,,,0.0,0,1,0,,34,1,0,591.281935869441,0
,,,0.0,2,2,0,4.0,50,0,0,607.0379669678375,0
,,,1.0,0,5,0,5.0,48,0,0,588.5313149452869,0
1.0,1.0,1.0,4.0,0,12,0,15.0,32,0,0,490.3455646327184,1
,,,0.0,2,0,0,2.0,62,0,0,636.4370701143151,0
,,,4.0,11,2,0,14.0,29,0,0,578.2906889642055,0
,,,2.0,0,0,11,10.0,40,1,0,586.8941605661342,0
,,,0.0,1,4,0,5.0,19,0,1,,0
,,,0.0,0,1,0,1.0,35,0,0,619.6558545510832,0
,,,1.0,0,3,0,3.0,24,0,0,609.6813930872381,0
,,,0.0,0,2,0,2.0,44,1,0,408.33731618655486,0
,,,0.0,0,0,1,2.0,40,0,0,570.7456576540362,0
,,,1.0,0,0,6,6.0,29,1,0,546.0660096148525,0
,,,1.0,0,3,0,3.0,30,0,0,526.9403403381131,0
,,,0.0,0,1,0,,62,1,1,439.14744936953207,0
1.0,0.0,0.0,3.0,9,0,1,10.0,28,0,0,544.4004582978997,1
1.0,1.0,0.0,1.0,0,2,0,3.0,47,0,0,555.378515831322,1
1.0,1.0,0.0,1.0,0,3,0,3.0,38,0,0,528.5980557670571,1
,,,2.0,0,8,0,8.0,32,0,0,639.6499760002923,0
,,,0.0,0,1,0,1.0,21,0,1,540.3439832073377,0
,,,0.0,0,1,0,1.0,24,0,0,544.1793513696593,0
,,,3.0,0,5,0,4.0,29,0,0,544.4004582978997,0
,,,0.0,0,2,0,2.0,38,0,0,458.4101356798044,0
,,,2.0,5,0,0,7.0,38,0,1,548.7999383283495,0
,,,1.0,1,2,0,3.0,30,0,0,566.6879829853025,0
,,,0.0,0,5,0,5.0,51,0,0,479.9857703078774,0
,,,0.0,0,4,0,4.0,22,0,0,556.5111672068798,0
1.0,0.0,0.0,4.0,23,2,0,6.0,44,1,0,611.6102840777347,1
,,,0.0,0,0,3,1.0,35,1,0,557.619751981767,0
,,,3.0,0,3,6,9.0,53,0,0,579.6590174741269,0
,,,0.0,0,1,0,,50,0,0,495.92379061791695,0
,,,1.0,0,0,5,6.0,36,0,0,585.7718629258053,0
,,,3.0,0,11,0,13.0,31,0,0,634.3876080519926,0
,,,3.0,0,0,6,6.0,23,0,0,611.1168235858707,0
,,,0.0,0,0,4,4.0,30,0,0,596.3850700849613,0
,,,0.0,1,0,0,1.0,30,0,0,600.5436816987657,0
,,,3.0,0,10,0,11.0,37,0,0,645.9477616055716,0
,,,5.0,0,0,11,10.0,28,0,0,598.4064578861005,0
,,,0.0,0,4,0,4.0,55,1,0,536.5533452915753,0
1.0,1.0,0.0,2.0,0,8,0,7.0,41,0,0,572.6966468517686,1
1.0,1.0,0.0,0.0,0,6,0,5.0,33,1,0,613.8140167605648,1
,,,0.0,0,4,0,4.0,59,0,0,658.6049399878282,0
,,,0.0,0,0,0,,34,0,1,534.012075889389,0
,,,0.0,0,2,0,2.0,28,0,0,611.1168235858707,0
,,,2.0,0,6,0,6.0,32,0,0,601.9791121973982,0
,,,0.0,0,0,1,1.0,36,0,0,528.5980557670571,0
1.0,0.0,0.0,0.0,0,3,0,3.0,35,0,0,516.3671984510079,1
,,,0.0,0,2,0,2.0,23,1,0,544.1299141537011,0
,,,0.0,0,0,0,,38,1,1,463.0650223593802,0
,,,0.0,0,0,0,,23,0,1,627.0548438959104,0
,,,0.0,0,1,0,1.0,46,0,0,639.6499760002923,0
,,,0.0,0,3,0,3.0,37,0,0,603.2630684461964,0
1.0,1.0,1.0,1.0,0,8,0,6.0,39,0,0,530.9303819582392,1
,,,4.0,2,0,11,10.0,21,0,0,537.2061803381366,0
,,,0.0,0,1,0,,26,0,0,578.2906889642055,0
,,,0.0,0,0,1,,35,1,0,621.9542622753378,0
1.0,0.0,0.0,2.0,0,0,7,7.0,20,1,0,495.3246363509498,1
2.0,1.0,0.0,2.0,0,5,0,5.0,20,0,1,,1
,,,0.0,0,0,0,,44,0,0,578.3640394650165,0
,,,0.0,0,6,0,3.0,32,0,0,564.7379586383893,0
,,,2.0,0,7,0,8.0,63,0,0,640.9281976341432,0
,,,2.0,0,11,0,10.0,29,0,0,541.4552286673147,0
,,,3.0,0,10,0,10.0,22,0,0,525.2697490224258,0
,,,1.0,0,3,0,3.0,27,0,0,603.3664206627177,0
,,,3.0,0,10,0,3.0,49,0,0,616.0291686529632,0
,,,0.0,0,0,1,,35,0,0,627.0548438959104,0
1.0,1.0,0.0,1.0,0,0,8,10.0,22,1,0,548.4556881866854,1
,,,1.0,0,3,0,3.0,31,1,0,601.6259140670437,0
,,,3.0,0,9,0,6.0,33,0,0,542.3983965807104,0
,,,1.0,0,7,0,9.0,37,0,0,653.280525761654,0
,,,0.0,1,0,0,1.0,46,0,0,585.9929698540457,0
,,,0.0,0,4,0,4.0,32,0,0,479.0392228381636,0
2.0,2.0,2.0,1.0,0,3,3,6.0,21,0,1,533.8087799876383,1
,,,0.0,1,0,0,1.0,33,1,1,562.7338300267617,0
,,,2.0,0,4,0,3.0,36,1,0,551.1589173953873,0
,,,1.0,3,3,0,6.0,33,0,0,639.0148998107995,0
2.0,1.0,0.0,1.0,0,1,3,6.0,25,1,1,502.946841007879,1
,,,0.0,0,4,0,5.0,26,0,0,596.3850700849613,0
,,,2.0,0,9,0,9.0,31,0,0,630.0097412955322,0
,,,1.0,0,2,0,3.0,49,0,0,596.4648250807322,0
,,,0.0,0,2,0,2.0,43,0,0,632.9521775533601,0
1.0,1.0,1.0,3.0,0,10,0,8.0,38,1,0,612.3785862619321,1
2.0,1.0,0.0,0.0,0,5,0,2.0,40,0,0,499.8376720581726,1
2.0,2.0,1.0,2.0,10,0,0,9.0,32,0,0,503.4060323732977,1
,,,1.0,0,5,0,5.0,29,0,0,587.4284003526782,0
,,,1.0,0,4,0,4.0,25,0,0,580.1778208133684,0
,,,2.0,0,3,5,8.0,37,0,0,635.6037834079689,0
,,,0.0,0,1,0,,23,1,1,488.6758622125668,0
,,,0.0,0,1,3,4.0,25,0,0,591.8118367171278,0
,,,0.0,0,1,0,1.0,41,0,0,634.3876080519926,0
,,,0.0,0,2,0,1.0,26,1,0,588.2262388482454,0
,,,1.0,0,3,0,3.0,59,0,0,609.6947430907812,0
,,,1.0,0,2,0,3.0,27,0,0,635.6037834079689,0
,,,0.0,0,1,0,1.0,27,0,0,595.970448330932,0
,,,1.0,0,8,0,8.0,30,0,0,550.2353688269822,0
,,,0.0,0,1,0,1.0,35,1,0,585.6878937570042,0
,,,0.0,0,1,0,1.0,29,0,0,607.3073540762906,0
,,,1.0,0,8,0,8.0,41,1,0,577.2571783352322,0
,,,0.0,3,2,0,5.0,58,0,0,684.1956561444217,0
