dpd_5_cnt,dpd_15_cnt,dpd_30_cnt,close_loans_cnt,federal_district_nm,payment_type_0,payment_type_1,payment_type_2,payment_type_3,payment_type_4,payment_type_5,past_billings_cnt,score_1,score_2,age,gender,bad_flag,rep_loan_date_year,rep_loan_date_month,rep_loan_date_day,rep_loan_date_weekday,first_loan_year,first_loan_month,first_loan_day,first_loan_weekday,first_overdue_date_year,first_overdue_date_month,first_overdue_date_day,first_overdue_date_weekday
,,,2.0,4,0,0,7,0,0,0,6.0,643.8731864869187,,49,0,0,2016,9,7,6,2015,10,21,6,,,,-1
,,,2.0,4,0,0,8,0,0,0,8.0,557.7174340160099,,19,0,0,2016,11,26,2,2016,3,11,0,,,,-1
,,,0.0,6,0,0,1,0,0,0,,581.0330070774284,,26,0,0,2016,1,26,5,2016,1,13,6,,,,-1
,,,2.0,3,0,2,7,0,0,0,12.0,568.1234134839351,,23,0,1,2016,4,29,0,2015,4,4,2,,,,-1
,,,2.0,2,0,0,0,4,0,0,4.0,516.3504838771037,,22,1,0,2016,8,26,0,2016,3,27,3,,,,-1
,,,0.0,4,0,1,0,0,1,0,2.0,581.0330070774284,,32,0,0,2016,7,13,6,2016,4,15,0,,,,-1
,,,0.0,6,0,0,0,1,0,0,1.0,555.0757367082472,,20,0,0,2016,1,26,5,2015,12,11,0,,,,-1
1.0,1.0,1.0,0.0,3,0,0,1,3,0,0,3.0,600.5436816987657,,28,0,0,2016,9,9,0,2016,4,2,2,2016.0,5.0,9.0,1
,,,0.0,6,0,0,2,0,0,0,2.0,626.9514916793889,,36,0,0,2016,8,20,2,2016,5,29,3,,,,-1
,,,2.0,1,0,0,7,0,0,0,6.0,539.8204608671458,,20,0,0,2016,10,3,1,2016,3,27,3,,,,-1
,,,2.0,6,0,0,6,0,0,0,6.0,601.9791121973982,,41,0,0,2016,8,26,0,2015,11,25,6,,,,-1
,,,0.0,2,0,0,2,0,0,0,2.0,625.6194133972778,,29,0,0,2016,2,11,4,2015,12,11,0,,,,-1
1.0,0.0,0.0,3.0,6,0,2,11,0,0,0,11.0,510.3236526561964,,29,0,0,2016,9,23,0,2015,9,5,2,2016.0,6.0,6.0,1
,,,0.0,3,0,0,2,0,0,0,1.0,541.7794137059703,,21,0,1,2015,6,30,5,2015,5,5,5,,,,-1
,,,5.0,3,0,1,10,1,0,0,11.0,620.602402020797,,64,0,0,2016,10,23,3,2015,6,16,5,,,,-1
,,,1.0,6,0,0,3,0,0,0,3.0,600.5436816987657,,31,0,0,2016,3,9,6,2015,11,17,5,,,,-1
,,,1.0,1,0,0,1,0,0,0,6.0,581.6132513120009,,39,0,0,2016,1,17,3,2015,4,12,3,,,,-1
,,,1.0,3,0,0,4,1,0,0,4.0,633.8987250230738,,49,0,0,2016,3,25,0,2015,11,7,2,,,,-1
,,,2.0,3,0,0,10,0,0,0,10.0,627.0548438959104,,42,0,0,2016,6,7,5,2015,3,12,4,,,,-1
1.0,1.0,0.0,5.0,0,0,3,8,2,0,0,14.0,557.6140817994885,,21,0,0,2016,9,15,4,2015,7,2,4,2016.0,1.0,15.0,0
,,,1.0,6,0,6,0,0,0,0,6.0,601.3077118219056,,41,0,0,2016,5,15,3,2015,9,29,5,,,,-1
1.0,0.0,0.0,1.0,0,0,0,9,0,0,0,8.0,607.5484632707455,,35,0,0,2016,1,31,3,2015,4,19,3,2015.0,12.0,20.0,3
1.0,0.0,0.0,0.0,4,0,4,1,0,0,0,4.0,616.7108656983075,,45,0,1,2016,3,28,1,2015,11,17,5,2016.0,1.0,22.0,0
,,,1.0,2,0,0,7,0,0,0,6.0,536.8819952994812,,26,0,0,2016,5,22,3,2015,10,25,3,,,,-1
,,,2.0,3,0,0,6,0,0,0,6.0,582.3209271983008,,25,1,0,2016,10,15,2,2016,3,19,2,,,,-1
,,,14.0,7,4,2,2,16,0,0,16.0,627.0548438959104,,30,0,0,2016,10,3,1,2015,5,18,1,,,,-1
,,,1.0,6,0,0,2,0,0,0,3.0,618.2204240524505,,46,0,0,2016,9,7,6,2016,2,21,3,,,,-1
,,,0.0,1,0,0,2,0,0,0,2.0,611.1168235858707,,27,0,0,2015,12,13,3,2015,9,28,1,,,,-1
,,,1.0,3,0,0,2,0,0,0,3.0,631.2160081046621,,43,0,0,2016,5,28,2,2015,10,17,2,,,,-1
,,,1.0,4,0,0,7,0,0,0,6.0,576.8552584655729,,34,0,0,2016,10,4,5,2016,3,26,2,,,,-1
,,,4.0,0,0,0,12,0,0,0,15.0,572.6966468517686,,42,0,0,2016,11,25,0,2015,4,22,6,,,,-1
,,,1.0,2,0,0,3,0,0,0,3.0,611.1168235858707,,29,0,0,2016,3,28,1,2015,10,21,6,,,,-1
,,,1.0,0,0,0,3,0,0,0,3.0,659.8211153438044,,51,0,0,2016,10,3,1,2016,3,20,3,,,,-1
,,,1.0,5,0,0,3,0,0,0,3.0,614.5552729305105,,39,1,0,2016,9,27,5,2015,10,13,5,,,,-1
,,,3.0,3,0,0,9,0,0,0,10.0,577.4518251242893,,25,0,0,2016,3,27,3,2015,4,26,3,,,,-1
,,,2.0,4,0,0,4,2,0,0,6.0,596.9139787876043,,56,0,0,2016,9,24,2,2015,10,23,0,,,,-1
,,,0.0,3,0,0,4,0,0,0,1.0,644.512331106939,,31,0,0,2016,8,8,1,2016,7,2,2,,,,-1
,,,0.0,3,0,0,3,0,0,0,2.0,603.3664206627177,,26,0,0,2016,6,19,3,2016,3,28,1,,,,-1
,,,0.0,2,0,0,0,5,0,0,4.0,590.1522822772133,,26,0,0,2016,9,11,3,2016,5,12,4,,,,-1
,,,2.0,3,0,0,7,0,0,0,6.0,549.7311607367926,,25,0,0,2016,8,24,6,2015,11,24,5,,,,-1
,,,1.0,4,0,0,0,3,0,0,3.0,563.5156481632588,,35,0,0,2016,10,13,4,2016,6,18,2,,,,-1
,,,0.0,2,0,0,4,0,0,0,4.0,527.7498467794485,,32,0,0,2015,12,22,5,2015,8,11,5,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,496.31628691557466,,22,1,0,2015,11,20,0,2015,9,26,2,,,,-1
,,,0.0,3,0,2,0,0,0,0,2.0,570.1102693322316,,37,0,0,2015,6,6,2,2015,3,29,3,,,,-1
,,,0.0,3,0,0,3,0,0,0,4.0,677.4978576974895,,52,0,0,2015,8,27,4,2015,4,24,0,,,,-1
,,,1.0,7,0,0,7,0,0,0,6.0,,,38,0,0,2015,12,25,0,2015,6,10,6,,,,-1
,,,1.0,4,0,0,8,0,0,0,7.0,603.1581353724912,,27,0,0,2016,9,1,4,2015,12,31,4,,,,-1
,,,1.0,3,0,0,6,0,0,0,6.0,653.280525761654,,40,0,0,2016,10,9,3,2016,3,12,2,,,,-1
,,,0.0,1,0,0,2,0,0,0,2.0,587.1233242556367,,36,1,0,2016,8,27,2,2016,6,21,5,,,,-1
,,,1.0,7,0,0,1,0,0,0,3.0,541.4631923084066,,28,0,0,2016,9,29,4,2015,12,12,2,,,,-1
,,,0.0,4,0,0,0,0,0,0,,580.6849118427522,,25,0,0,2016,5,14,2,2016,5,6,0,,,,-1
,,,4.0,2,0,0,14,0,0,0,14.0,634.3876080519926,,36,0,0,2016,9,29,4,2015,7,14,5,,,,-1
,,,3.0,3,0,0,9,0,0,0,8.0,616.7108656983075,,40,0,0,2016,3,22,5,2015,7,9,4,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,542.8783606481526,,40,0,0,2015,10,8,4,2015,7,30,4,,,,-1
,,,0.0,2,0,0,2,0,0,0,2.0,551.956229484393,,26,0,0,2016,10,23,3,2016,7,30,2,,,,-1
,,,1.0,6,0,0,3,0,0,0,3.0,627.0548438959104,,43,0,0,2016,4,13,6,2015,10,18,3,,,,-1
,,,0.0,5,0,0,2,0,0,0,1.0,485.01072064175696,,50,0,0,2016,9,24,2,2016,7,23,2,,,,-1
,,,3.0,6,0,0,6,0,0,0,12.0,651.2721758317459,,49,0,0,2016,3,27,3,2015,3,5,4,,,,-1
,,,9.0,6,0,15,0,5,0,0,12.0,595.9674313178906,,27,0,0,2016,4,16,2,2015,3,28,2,,,,-1
,,,2.0,0,0,0,7,0,0,0,7.0,576.5501823685315,,24,1,0,2016,12,11,3,2016,4,24,3,,,,-1
,,,3.0,3,0,0,9,0,0,0,10.0,572.6966468517686,,25,0,0,2016,5,4,6,2015,6,22,1,,,,-1
,,,3.0,3,0,0,0,11,0,0,13.0,612.4435707840813,,51,1,0,2016,12,28,6,2015,11,15,3,,,,-1
,,,0.0,2,0,0,1,0,0,0,1.0,511.8425528638755,,46,0,1,2015,12,12,2,2015,10,22,4,,,,-1
,,,1.0,6,0,0,6,1,0,0,6.0,550.2353688269822,,32,0,0,2016,8,24,6,2015,12,28,1,,,,-1
,,,0.0,1,0,0,1,0,0,0,1.0,564.7369937875701,,44,0,0,2016,2,21,3,2016,1,12,5,,,,-1
,,,1.0,3,0,3,0,0,0,0,3.0,541.7794137059703,,20,0,0,2016,7,7,4,2015,8,14,0,,,,-1
,,,3.0,3,0,0,8,0,0,0,5.0,601.9791121973982,,47,0,0,2015,9,12,2,2015,4,14,5,,,,-1
,,,0.0,4,0,0,1,0,0,0,,384.22062775079314,,21,1,1,2015,9,27,3,2015,8,30,3,,,,-1
,,,0.0,3,0,0,1,0,0,0,,540.9843993655495,,34,1,0,2016,3,23,6,2016,2,26,0,,,,-1
1.0,1.0,1.0,0.0,0,0,0,4,0,0,0,3.0,567.8183373868937,,38,1,0,2016,3,17,4,2015,9,3,4,2015.0,12.0,6.0,3
,,,0.0,1,0,0,0,1,0,0,1.0,632.9521775533601,,40,0,0,2016,10,24,1,2016,8,29,1,,,,-1
,,,0.0,3,0,0,5,0,0,0,6.0,629.2870264314199,,42,1,0,2016,4,19,5,2015,10,20,5,,,,-1
,,,0.0,0,0,0,2,0,0,0,2.0,594.3057236226825,,43,0,0,2015,11,9,1,2015,8,17,1,,,,-1
1.0,1.0,1.0,2.0,0,0,11,5,0,0,0,11.0,416.087719109708,,25,1,0,2016,11,2,6,2015,11,6,0,2016.0,4.0,8.0,0
,,,0.0,2,0,0,1,0,0,0,,541.4552286673147,,29,0,0,2015,10,19,1,2015,10,7,6,,,,-1
,,,0.0,4,0,0,1,0,0,0,,457.4546692486141,,41,0,0,2015,11,8,3,2015,10,11,3,,,,-1
,,,0.0,4,0,0,1,0,0,0,,612.2197381784796,,31,0,0,2015,10,17,2,2015,9,26,2,,,,-1
,,,0.0,6,0,0,1,0,0,0,,519.0019142836203,,30,0,0,2016,8,26,0,2016,7,26,5,,,,-1
,,,2.0,4,0,0,5,0,0,0,5.0,555.9021312916841,,32,0,0,2016,5,2,1,2015,10,7,6,,,,-1
,,,4.0,4,0,4,3,0,0,0,7.0,601.9791121973982,,26,0,0,2016,10,2,3,2015,12,22,5,,,,-1
,,,1.0,3,0,0,7,0,0,0,6.0,568.1234134839351,,25,0,0,2016,3,6,3,2015,8,18,5,,,,-1
,,,3.0,2,0,0,0,4,0,0,5.0,626.1964441332337,,50,0,0,2016,4,29,0,2015,8,27,4,,,,-1
,,,1.0,3,0,0,6,2,0,0,10.0,541.0485705543774,,32,0,0,2016,12,25,3,2015,11,21,2,,,,-1
,,,0.0,2,0,0,3,0,0,0,3.0,601.9791121973982,,47,0,0,2015,11,28,2,2015,8,26,6,,,,-1
,,,1.0,3,0,0,6,0,0,0,5.0,588.5313149452869,,26,0,0,2016,10,3,1,2016,4,11,1,,,,-1
,,,0.0,3,0,0,1,5,0,0,5.0,645.9477616055716,,39,0,0,2016,10,2,3,2016,4,7,4,,,,-1
,,,2.0,3,0,0,5,0,0,0,5.0,632.9521775533601,,45,0,0,2016,12,7,6,2015,9,26,2,,,,-1
,,,1.0,4,0,0,2,4,0,0,6.0,583.325800251009,,33,1,0,2016,3,26,2,2015,5,24,3,,,,-1
2.0,2.0,0.0,8.0,3,0,0,0,12,0,0,8.0,564.9671223278916,,24,0,0,2016,7,1,0,2015,10,3,2,2016.0,5.0,9.0,1
,,,1.0,3,0,0,3,0,0,0,3.0,626.1964441332337,,51,0,0,2016,9,23,0,2016,3,5,2,,,,-1
,,,1.0,3,0,0,1,2,0,0,3.0,648.4181706550072,,34,0,0,2016,10,15,2,2016,6,7,5,,,,-1
,,,3.0,4,0,0,4,6,0,0,7.0,601.9791121973982,,25,0,0,2016,11,12,2,2016,3,26,2,,,,-1
,,,0.0,0,0,0,1,0,0,0,1.0,535.0889935720434,,41,0,0,2016,7,16,2,2016,6,4,2,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,645.9477616055716,,39,0,0,2016,6,1,6,2016,4,7,4,,,,-1
3.0,2.0,1.0,6.0,3,0,0,12,8,0,0,20.0,519.3181356811838,,18,0,0,2016,12,4,3,2015,3,24,5,2015.0,10.0,2.0,0
,,,1.0,3,0,0,0,4,0,0,3.0,627.0548438959104,,24,0,0,2016,3,19,2,2015,9,23,6,,,,-1
1.0,0.0,0.0,2.0,3,0,0,1,6,0,0,7.0,585.7718629258053,,30,0,0,2016,9,18,3,2015,11,13,0,2015.0,12.0,13.0,3
,,,1.0,5,0,3,0,0,0,0,3.0,634.3876080519926,,23,0,0,2015,8,5,6,2015,3,27,0,,,,-1
,,,1.0,6,0,0,5,0,0,0,5.0,575.0278005684236,,31,1,0,2016,3,11,0,2015,10,4,3,,,,-1
,,,1.0,3,0,0,1,1,0,0,3.0,440.953844339223,,27,0,0,2016,6,11,2,2016,2,25,4,,,,-1
,,,0.0,3,0,0,2,0,0,0,1.0,600.7675143043672,,56,1,0,2016,11,28,1,2016,9,22,4,,,,-1
,,,2.0,6,0,2,1,0,0,0,4.0,626.9514916793889,,44,0,0,2016,5,21,2,2015,11,7,2,,,,-1
1.0,1.0,0.0,1.0,6,0,9,0,0,0,0,7.0,541.4552286673147,,33,0,0,2015,12,27,3,2015,4,24,0,2015.0,6.0,30.0,5
,,,4.0,3,0,0,1,8,0,0,10.0,612.2197381784796,,32,0,0,2016,10,14,0,2015,10,24,2,,,,-1
,,,1.0,1,0,4,0,0,0,0,4.0,582.4684375760609,,31,0,0,2016,10,18,5,2015,2,28,2,,,,-1
,,,3.0,3,0,0,6,2,0,0,7.0,619.6558545510832,,34,0,0,2016,5,5,4,2015,9,21,1,,,,-1
,,,2.0,3,0,0,4,0,0,0,4.0,611.9263300272063,,39,0,0,2016,11,27,3,2015,9,26,2,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,543.1021932537542,,63,1,0,2015,10,18,3,2015,5,11,1,,,,-1
,,,2.0,6,0,0,0,11,0,0,9.0,579.3729213324838,,24,1,0,2016,10,31,1,2015,4,4,2,,,,-1
,,,1.0,4,0,3,0,0,0,0,3.0,572.4883615615423,,29,0,0,2016,3,25,0,2015,12,12,2,,,,-1
,,,0.0,7,0,0,3,0,0,0,3.0,598.4064578861005,,37,0,0,2016,2,6,2,2015,10,9,0,,,,-1
,,,1.0,1,0,0,3,0,0,0,3.0,595.6623552208491,,34,1,0,2016,3,18,0,2015,11,29,3,,,,-1
,,,0.0,1,0,0,1,0,0,0,1.0,516.0727466801483,,28,0,1,2015,6,5,0,2015,4,11,2,,,,-1
,,,2.0,6,0,11,0,0,0,0,10.0,595.8134257114565,,43,0,0,2016,1,28,4,2015,3,13,0,,,,-1
,,,0.0,4,0,0,2,0,0,0,2.0,511.38054692454926,,31,1,0,2016,7,22,0,2016,5,5,4,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,,,18,0,0,2016,2,1,1,2015,11,19,4,,,,-1
,,,0.0,4,0,0,1,0,0,0,1.0,603.0613445656762,,33,1,0,2015,12,23,6,2015,10,25,3,,,,-1
,,,2.0,6,0,0,6,0,0,0,6.0,602.2446812264973,,54,0,0,2016,8,4,4,2016,1,13,6,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,571.2612163531361,,23,0,0,2016,11,12,2,2016,10,8,2,,,,-1
,,,1.0,4,0,0,3,0,0,0,3.0,579.8754054014169,,29,0,0,2016,1,30,2,2015,10,22,4,,,,-1
,,,1.0,6,0,1,4,1,0,0,6.0,521.0389963385946,,22,0,0,2016,12,17,2,2016,1,26,5,,,,-1
,,,0.0,3,0,0,3,0,0,0,3.0,635.1049918322037,,54,0,0,2015,12,23,6,2015,9,17,4,,,,-1
2.0,2.0,0.0,4.0,6,0,0,14,0,0,0,10.0,540.9709029411276,,28,0,0,2016,10,28,0,2015,12,26,2,2016.0,4.0,1.0,0
,,,0.0,1,0,0,5,0,0,0,5.0,548.5082421711833,,58,0,0,2016,3,22,5,2015,10,7,6,,,,-1
,,,2.0,3,0,0,9,0,0,0,7.0,611.9824659763676,,38,0,0,2015,11,14,2,2015,3,24,5,,,,-1
,,,0.0,6,0,0,1,0,0,0,1.0,610.8876598963683,,42,0,0,2015,11,27,0,2015,10,27,5,,,,-1
,,,5.0,3,0,0,18,1,0,0,15.0,645.9477616055716,,40,0,0,2016,8,27,2,2015,5,27,6,,,,-1
,,,0.0,3,0,0,3,0,0,0,2.0,603.0613445656762,,34,1,0,2015,11,5,4,2015,8,29,2,,,,-1
,,,1.0,6,0,0,3,0,0,0,3.0,435.5079850721083,,31,0,0,2016,3,15,5,2015,12,12,2,,,,-1
1.0,1.0,0.0,1.0,5,0,0,6,0,0,0,5.0,537.9673425067361,,58,0,0,2016,12,16,0,2016,7,12,5,2016.0,11.0,13.0,3
,,,11.0,3,0,0,21,0,0,0,21.0,582.4684375760609,,35,0,0,2016,12,23,0,2015,2,21,2,,,,-1
,,,0.0,4,0,0,1,0,0,0,1.0,611.1168235858707,,36,0,0,2016,3,4,0,2016,1,24,3,,,,-1
,,,3.0,2,0,0,0,6,0,0,6.0,591.281935869441,,40,1,0,2016,6,27,1,2015,12,3,4,,,,-1
5.0,3.0,0.0,2.0,3,0,0,10,0,0,0,9.0,587.4284003526782,,34,0,1,2016,4,9,2,2015,4,21,5,2015.0,7.0,20.0,1
,,,0.0,2,0,0,1,0,0,0,1.0,602.6768251526694,,63,0,1,2016,2,23,5,2016,1,13,6,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,603.3664206627177,,36,0,1,2015,6,22,1,2015,5,6,6,,,,-1
,,,6.0,3,0,1,14,0,0,0,13.0,611.1168235858707,,27,0,0,2016,10,3,1,2015,8,3,1,,,,-1
,,,0.0,3,0,0,5,0,0,0,5.0,591.281935869441,,41,1,0,2016,4,12,5,2015,11,13,0,,,,-1
1.0,0.0,0.0,2.0,1,0,0,6,0,0,0,6.0,632.9521775533601,,35,0,0,2016,12,13,5,2015,11,29,3,2016.0,1.0,30.0,2
,,,0.0,3,0,0,2,0,0,0,1.0,643.6539313442624,,52,0,0,2016,6,14,5,2016,4,25,1,,,,-1
,,,1.0,6,0,0,3,0,0,0,3.0,619.6558545510832,,28,0,0,2015,10,10,2,2015,4,19,3,,,,-1
,,,0.0,2,0,0,0,0,0,0,1.0,634.3876080519926,,44,0,0,2016,11,10,4,2016,10,7,0,,,,-1
,,,1.0,3,0,3,0,0,0,0,3.0,625.1473861888853,,40,0,0,2016,10,27,4,2016,5,14,2,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,484.1469345166292,,55,0,1,2015,11,26,4,2015,9,17,4,,,,-1
,,,3.0,6,0,5,0,0,5,0,10.0,577.9856128671641,,25,1,0,2016,7,21,4,2015,4,25,2,,,,-1
4.0,0.0,0.0,3.0,5,0,3,9,0,0,0,13.0,544.1793513696593,,28,0,0,2016,10,22,2,2015,2,10,5,2015.0,10.0,13.0,5
,,,1.0,1,0,0,3,0,0,0,4.0,508.5577943283269,,20,0,0,2016,8,26,0,2016,4,17,3,,,,-1
1.0,1.0,1.0,2.0,0,0,0,12,0,0,0,11.0,601.9791121973982,,36,0,0,2016,10,21,0,2015,11,11,6,2016.0,8.0,13.0,2
,,,2.0,7,0,0,6,0,0,0,5.0,489.48972582186735,,21,1,0,2016,3,15,5,2015,10,11,3,,,,-1
,,,1.0,1,0,0,7,0,0,0,6.0,579.503164798731,,46,0,0,2016,9,19,1,2016,3,19,2,,,,-1
,,,7.0,3,0,1,16,0,0,0,17.0,572.6966468517686,,34,0,0,2016,8,20,2,2015,3,9,1,,,,-1
,,,1.0,3,0,0,0,3,0,0,3.0,586.4974001983395,,29,1,0,2016,10,7,0,2016,7,3,3,,,,-1
,,,0.0,0,0,0,3,0,0,0,2.0,602.2029448029997,,51,1,0,2016,11,10,4,2016,9,9,0,,,,-1
,,,2.0,3,0,0,6,0,0,0,6.0,571.2612163531361,,39,0,0,2015,11,26,4,2015,3,16,1,,,,-1
,,,9.0,2,0,0,12,0,0,0,10.0,636.4370701143151,,50,0,0,2016,7,26,5,2015,9,20,3,,,,-1
,,,1.0,3,0,3,0,0,0,0,3.0,579.8754054014169,,25,0,1,2016,3,20,3,2015,4,18,2,,,,-1
,,,2.0,0,0,0,9,0,0,0,9.0,634.3876080519926,,36,0,0,2016,11,5,2,2016,1,23,2,,,,-1
,,,0.0,0,0,0,2,0,0,0,2.0,667.3110883646683,,37,0,0,2016,6,11,2,2016,3,25,0,,,,-1
,,,0.0,5,0,0,2,0,0,0,2.0,517.8026289496404,,33,0,0,2016,5,21,2,2016,2,21,3,,,,-1
,,,5.0,0,0,0,10,0,0,0,6.0,611.1168235858707,,30,0,0,2015,11,6,0,2015,3,21,2,,,,-1
,,,1.0,3,0,0,5,0,0,0,4.0,553.3916599830255,,29,0,0,2016,3,15,5,2015,10,18,3,,,,-1
,,,0.0,3,0,0,4,0,0,0,3.0,552.7657359257283,,27,0,1,2016,2,27,2,2015,11,25,6,,,,-1
,,,0.0,2,0,0,5,0,0,0,3.0,535.1494523448993,,25,1,0,2016,11,1,5,2016,7,26,5,,,,-1
,,,2.0,6,0,7,0,0,0,0,6.0,601.9791121973982,,39,0,0,2016,7,14,4,2015,12,17,4,,,,-1
,,,1.0,5,0,0,3,0,0,0,3.0,513.277983362508,,32,0,0,2016,9,22,4,2016,6,2,4,,,,-1
,,,1.0,2,0,0,2,0,0,0,1.0,463.5231778661429,,30,1,0,2016,10,16,3,2016,8,18,4,,,,-1
,,,5.0,3,0,0,10,0,0,0,9.0,653.280525761654,,42,0,0,2016,3,2,6,2015,5,29,0,,,,-1
,,,2.0,6,0,0,6,0,0,0,6.0,574.7180346529077,,26,0,0,2015,11,5,4,2015,3,30,1,,,,-1
,,,1.0,2,0,0,7,0,0,0,5.0,612.2197381784796,,32,0,0,2016,9,3,2,2016,3,10,4,,,,-1
,,,1.0,6,0,0,3,0,0,0,3.0,560.8946035713293,,22,0,0,2016,9,16,0,2015,10,31,2,,,,-1
,,,0.0,4,0,4,0,0,0,0,4.0,516.3671984510079,,30,0,0,2016,9,21,6,2016,5,4,6,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,615.275435199675,,27,0,0,2016,10,7,0,2016,8,1,1,,,,-1
,,,17.0,4,0,0,0,21,0,0,13.0,564.9671223278916,,27,0,0,2016,10,1,2,2015,8,30,3,,,,-1
,,,0.0,1,0,0,1,0,0,0,1.0,571.2612163531361,,28,0,0,2016,6,1,6,2016,4,24,3,,,,-1
,,,4.0,3,0,0,20,0,0,0,14.0,636.4370701143151,,59,0,0,2016,11,11,0,2015,5,13,6,,,,-1
,,,0.0,0,0,0,2,0,0,0,1.0,615.4992678052766,,50,1,0,2016,4,23,2,2016,3,17,4,,,,-1
,,,0.0,3,0,0,3,0,0,0,3.0,518.1232523620571,,54,0,1,2016,9,15,4,2016,5,26,4,,,,-1
,,,2.0,5,0,4,0,0,0,0,3.0,634.3876080519926,,26,0,0,2016,3,4,0,2015,11,30,1,,,,-1
,,,1.0,3,0,0,5,0,0,0,6.0,512.7106329851757,,46,0,0,2016,11,30,6,2015,12,26,2,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,519.3181356811838,,18,0,0,2015,8,26,6,2015,4,7,5,,,,-1
,,,2.0,4,0,0,6,0,0,0,6.0,598.4107518822731,,27,0,0,2016,8,9,5,2015,5,9,2,,,,-1
,,,4.0,6,0,1,5,0,0,0,9.0,541.2077693324653,,21,0,0,2016,10,29,2,2015,9,19,2,,,,-1
,,,1.0,3,0,0,1,0,0,0,1.0,528.1466071472431,,28,0,0,2015,4,21,5,2015,3,11,6,,,,-1
,,,2.0,3,0,0,18,0,0,0,18.0,571.1350681477403,,37,1,0,2016,12,27,5,2015,5,30,2,,,,-1
2.0,1.0,0.0,5.0,6,0,0,0,16,0,0,14.0,556.9213416711742,,41,0,0,2016,6,30,4,2015,3,13,0,2016.0,1.0,15.0,0
1.0,0.0,0.0,0.0,4,0,1,0,0,0,0,1.0,505.6853291224566,,28,0,1,2016,9,9,0,2016,8,3,6,2016.0,9.0,6.0,5
,,,4.0,3,0,0,14,0,0,0,17.0,564.0689803582637,,27,1,0,2016,10,28,0,2015,4,14,5,,,,-1
,,,17.0,4,0,0,0,23,0,0,13.0,564.9671223278916,,27,0,0,2016,10,26,6,2015,8,30,3,,,,-1
2.0,0.0,0.0,1.0,0,0,0,3,0,0,0,4.0,628.7847261654024,,28,0,1,2016,5,27,0,2015,11,3,5,2016.0,1.0,15.0,0
,,,2.0,2,0,0,8,0,0,0,8.0,601.9791121973982,,46,0,0,2016,11,22,5,2016,1,29,0,,,,-1
,,,0.0,0,0,0,2,0,0,0,1.0,613.1425053831824,,37,0,0,2015,8,6,4,2015,6,30,5,,,,-1
,,,0.0,6,0,0,1,0,0,0,,611.0015899904824,,37,0,0,2016,3,24,4,2016,3,13,3,,,,-1
,,,0.0,5,0,0,4,0,0,0,1.0,619.6558545510832,,23,0,0,2016,6,7,5,2016,4,30,2,,,,-1
,,,0.0,2,0,0,1,0,0,0,,581.2386948300225,,30,0,0,2016,4,23,2,2016,3,29,5,,,,-1
,,,0.0,3,0,0,0,1,0,0,,603.4703749061943,,22,0,0,2016,5,26,4,2016,5,22,3,,,,-1
,,,0.0,1,0,1,2,0,0,0,3.0,524.5721766277268,,58,0,0,2016,10,12,6,2016,7,13,6,,,,-1
,,,1.0,3,0,0,5,0,0,0,6.0,659.8211153438044,,63,0,0,2016,1,17,3,2015,4,24,0,,,,-1
1.0,1.0,1.0,0.0,2,0,0,3,0,0,0,3.0,528.6251531173053,,40,0,0,2016,9,16,0,2016,6,2,4,2016.0,8.0,6.0,2
1.0,0.0,0.0,1.0,6,0,0,7,0,0,0,6.0,539.8272249300662,,36,0,0,2016,7,11,1,2015,12,13,3,2016.0,4.0,15.0,0
,,,0.0,2,0,0,0,1,0,0,,582.6741253286551,,37,0,0,2015,12,30,6,2015,12,11,0,,,,-1
,,,0.0,5,0,0,2,0,0,0,1.0,518.7580953808307,,41,0,1,2015,12,13,3,2015,11,12,4,,,,-1
,,,1.0,4,0,0,3,0,0,0,3.0,635.6037834079689,,41,0,0,2016,12,15,4,2016,3,15,5,,,,-1
,,,1.0,1,0,0,0,3,0,0,3.0,651.2721758317459,,54,0,0,2015,12,18,0,2015,8,31,1,,,,-1
,,,0.0,3,0,0,3,0,0,0,2.0,612.3230903950008,,28,0,0,2015,7,1,6,2015,4,9,4,,,,-1
,,,2.0,3,0,0,7,0,0,0,7.0,627.0548438959104,,37,0,0,2015,12,24,4,2015,3,16,1,,,,-1
3.0,0.0,0.0,2.0,3,0,0,10,0,0,0,10.0,562.0802176646262,,26,0,0,2016,4,9,2,2015,6,6,2,2015.0,10.0,6.0,5
,,,2.0,1,0,0,13,0,0,0,10.0,579.8754054014169,,23,0,0,2016,10,1,2,2015,11,25,6,,,,-1
,,,2.0,1,0,0,3,3,0,0,6.0,537.2061803381366,,19,0,0,2016,8,1,1,2015,8,17,1,,,,-1
,,,2.0,6,0,0,5,0,0,0,5.0,517.099399786314,,30,0,1,2016,4,16,2,2015,10,16,0,,,,-1
